"Compound ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"Np Likeness Score";"Molecular Formula";"Smiles";"Inchi Key";"Inchi";"Withdrawn Flag";"Orphan";"Records Key";"Records Name"
"CHEMBL365936";"";"";"Small molecule";"";"765.37";"2";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C6H24Cl2N8O6Pt2";"";"";"";"False";"-1";"['Complex 1,1/c,c']";"['1,1/c,c derivative']"
"CHEMBL2068452";"Dichlorodi(4-hydroxybutylamine)platinum (II)";"Dichlorodi(4-hydroxybutylamine)platinum(II)";"Small molecule";"";"442.24";"2";"2";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C8H20Cl2N2O2Pt";"";"";"";"False";"-1";"['3']";"['Dichlorodi(4-hydroxybutylamine)platinum (II)']"
"CHEMBL83786";"3,3'-(Ferrocenomethylene)bis[4-hydroxycoumarin]";"";"Small molecule";"";"552.32";"1";"4";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C29H20FeO8";"";"";"";"False";"-1";"['27']";"["3,3'-(Ferrocenomethylene)bis[4-hydroxycoumarin]"]"
"CHEMBL608256";"2-(9-acridiniumylamino)ethyl(methyl)amino(imino)methyl(methyl)amine1-PtCl(en)";"";"Small molecule";"";"600.05";"3";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C19H25ClN6PtS";"";"";"";"False";"-1";"['16']";"['2-(9-acridiniumylamino)ethyl(methyl)amino(imino)methyl(methyl)amine1-PtCl(en)']"
"CHEMBL2068312";"Dichloro diacetyl oxy-(amino ethylamino ethanol) platinum";"";"Small molecule";"";"486.21";"4";"6";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C8H16Cl2N2O5Pt";"";"";"";"False";"-1";"['9']";"['Dichloro diacetyl oxy-(amino ethylamino ethanol) platinum']"
"CHEMBL263677";"Ferrocenyl Sugar";"";"Small molecule";"";"650.46";"2";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C29H38FeO13";"";"";"";"False";"-1";"['7']";"['Ferrocenyl Sugar']"
"CHEMBL290929";"Ferrocenyl Sugar";"";"Small molecule";"";"924.56";"3";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C51H40Fe2O10";"";"";"";"False";"-1";"['(RD)-3']";"['Ferrocenyl Sugar']"
"CHEMBL430691";"trans-Amminetetrachloro(cyclohexylamine)-platinium (IV)";"Trans-Amminetetrachloro(cyclohexylamine)-platinium(IV)";"Small molecule";"";"451.08";"7";"13";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C6H14Cl4N2Pt";"";"";"";"False";"-1";"['37']";"['trans-Amminetetrachloro(cyclohexylamine)-platinium (IV)']"
"CHEMBL2068288";"Platinum complex";"";"Small molecule";"";"467.38";"8";"32";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C12H20N2O5Pt";"";"";"";"False";"-1";"['4']";"['Platinum analogues of DemethylCantharidin']"
"CHEMBL276688";"(1,3-Diaminopropane)(1,10-phenanthroline)-platinum (II) dichloride Dihydrate";"";"Small molecule";"";"518.31";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C15H16Cl2N4Pt-";"";"";"";"False";"-1";"['5b']";"['(1,3-Diaminopropane)(1,10-phenanthroline)-platinum (II) Dichloride Dihydrate']"
"CHEMBL317752";"2-Mercaptopyrimidine (4'-chloro-2,2':6',2''-terpyridine)platinum (II) Nitrate";"";"Small molecule";"";"635.95";"2";"5";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C19H13ClN6O3PtS+3";"";"";"";"False";"-1";"['7']";"["2-Mercaptopyrimidine (4'-chloro-2,2':6',2''-terpyridine)platinum (II) Nitrate"]"
"CHEMBL269100";"4'-substituted 2,2':6,2''-Terpyridineplatinum (II) Picoline complex";"";"Small molecule";"";"725.12";"6";"25";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C22H20B2F8N4OPt+4";"";"";"";"False";"-1";"['in table II; pg.no.1001', '4 (OMe)']";"["(2,2':6',2''-terpyridine)platinum (II) complex", "4'-substituted 2,2':6,2''-Terpyridineplatinum (II) Picoline complexes"]"
"CHEMBL317892";"1,10-Phenanthrolineplatinum (II) Benzoylthiourea Complex";"";"Small molecule";"";"767.27";"5";"7";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C30H40ClN4O3PtS+";"";"";"";"False";"-1";"['13']";"['1,10-Phenanthrolineplatinum (II) Benzoylthiourea Complex']"
"CHEMBL332491";"O-1339";"";"Small molecule";"";"728.95";"3";"6";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C28H36N3O4ReS2+";"";"";"";"False";"-1";"['27c (O-1339)', '26c (O-2130)']";"['O-1339', 'O-2130']"
"CHEMBL186466";"camphorato platinum complex derivative";"";"Small molecule";"";"425.34";"4";"4";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C10H18N2O4Pt";"";"";"";"False";"-1";"['1a']";"['camphorato platinum complex derivative']"
"CHEMBL157431";"DECAMETHYLFERROCENIUM TETRAFLUOROBORATE";"";"Small molecule";"";"415.12";"1";"20";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C20H32BF4Fe";"";"";"";"False";"-1";"['DEMFc']";"['Decamethylferrocenium tetrafluoroborate']"
"CHEMBL410609";"4'-chloro-2,2':6,2''-Terpyridineplatinum (II) complex";"";"Small molecule";"";"1453.94";"3";"7";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C50H32Cl2N12O12Pt2+8";"";"";"";"False";"-1";"["3 (1,4'-diethynylbenzene)"]";"["4'-chloro-2,2':6,2''-Terpyridineplatinum (II) complexes"]"
"CHEMBL308937";"Gold complex of (Bis(diphenylphosphino)alkane analogue)";"";"Small molecule";"";"711.24";"2";"2";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C14H14Au2Cl2S2";"";"";"";"False";"-1";"['37a']";"['Gold complex of (Bis(diphenylphosphino)alkane analogue)']"
"CHEMBL1574606";"";"";"Small molecule";"";"188.88";"5";"17";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C10H10Ni";"";"";"";"False";"-1";"['SID144209725', 'SID17388859']";"['SID144209725', 'SID17388859']"
"CHEMBL611182";"Gold complex of (Bis(diphenylphosphino)alkane analogue)";"";"Small molecule";"";"996.52";"3";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C28H26Au2F6P2S2";"";"";"";"False";"-1";"['50a']";"['Gold complex of (Bis(diphenylphosphino)alkane analogue)']"
"CHEMBL611446";"Platinum complex";"";"Small molecule";"";"1000.26";"4";"4";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C8H22Cl6N6Pt3";"";"";"";"False";"-1";"['Complex VII']";"['Pt(II) Complex']"
"CHEMBL308963";"2,6-dibutoxy-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane";"";"Small molecule";"";"495.61";"6";"12";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C10H20O2PtS4";"";"";"";"False";"-1";"['4']";"['2,6-dibutoxy-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane']"
"CHEMBL117703";"Rhenium complex";"";"Small molecule";"";"743.80";"3";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C25H32Cl2N3O3ReS2+";"";"";"";"False";"-1";"['14b (O-1769)']";"["N-[(2-((3'-N-propyl-(1''R)-3''-(3,4-dichlorophenyl)trop-2''-ene-2''-1-propanoyl)(2-mercaptoethyl) amino) acetyl)-2-aminoethanethiolato)rhenium(V) oxide"]"
"CHEMBL72867";"2,6-diethoxy-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane";"";"Small molecule";"";"439.51";"6";"12";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C6H12O2PtS4";"";"";"";"False";"-1";"['2']";"['2,6-diethoxy-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane']"
"CHEMBL70576";"Auranofin analogue";"";"Small molecule";"";"739.56";"3";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C20H39AuN4O9PS-2";"";"";"";"False";"-1";"['3']";"['Auranofin analogue']"
"CHEMBL372054";"Ruthenium(II)-Arene PTA complex";"";"Small molecule";"";"437.32";"2";"4";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C14H24Cl2N3PRu+3";"";"";"";"False";"-1";"['RAPTA 4']";"['Ruthenium(II)-Arene PTA complex']"
"CHEMBL164788";"Platinum(IV) Complex";"";"Small molecule";"";"550.34";"11";"14";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C14H24Cl2N2O4Pt";"";"";"";"False";"-1";"['1']";"['Platinum(IV) Complex']"
"CHEMBL194500";"Ruthenium(II)-Arene PTA complex";"";"Small molecule";"";"422.28";"2";"4";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C13H21Cl2N3PRu+2";"";"";"";"False";"-1";"['RAPTA 3']";"['Ruthenium(II)-Arene PTA complex']"
"CHEMBL2068447";"Platinum analogues of DemethylCantharidin";"";"Small molecule";"";"495.43";"8";"29";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C14H24N2O5Pt";"";"";"";"False";"-1";"['2']";"['Platinum analogues of DemethylCantharidin']"
"CHEMBL322197";"trans-Amminetetrachloro(quinuclidine)-platinium (IV)";"Trans-Amminetetrachloro(quinuclidine)-platinium(IV)";"Small molecule";"";"465.11";"7";"14";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C7H16Cl4N2Pt";"";"";"";"False";"-1";"['39']";"['trans-Amminetetrachloro(quinuclidine)-platinium (IV)']"
"CHEMBL2068449";"Platinum analogues of DemethylCantharidin";"";"Small molecule";"";"491.40";"8";"20";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C14H20N2O5Pt";"";"";"";"False";"-1";"['5']";"['Platinum analogues of DemethylCantharidin']"
"CHEMBL317496";"1,10-Phenanthrolineplatinum (II) Benzoylthiourea Complex";"";"Small molecule";"";"693.11";"5";"7";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C25H26ClN4O3PtS+";"";"";"";"False";"-1";"['14']";"['1,10-Phenanthrolineplatinum (II) Benzoylthiourea Complex']"
"CHEMBL2068292";"triphenylethylene platinum (II) complex";"";"Small molecule";"";"822.77";"2";"2";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C36H48Cl2N2O3Pt";"";"";"";"False";"-1";"['1Cd']";"['triphenylethylene platinum (II) complex']"
"CHEMBL59773";"N-Ferrocenylmethyl, N'-Methyl-2-substituted Benzimidazole analogue";"";"Small molecule";"";"578.25";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C27H24FFeIN2";"";"";"";"False";"-1";"['9d']";"["N-Ferrocenylmethyl, N'-Methyl-2-substituted Benzimidazole analogue"]"
"CHEMBL175093";"[(nu6-C6H6)RuCl(ethylenediamine)]PF6";"";"Small molecule";"";"419.70";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C8H14ClF6N2PRu";"";"";"";"False";"-1";"['3']";"['[(nu6-C6H6)RuCl(ethylenediamine)]PF6']"
"CHEMBL326945";"Rhenium complex";"";"Small molecule";"";"692.90";"3";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C25H33FN3O3ReS2+";"";"";"";"False";"-1";"['14a (O-1768)']";"["N-[(2-((3'-N-propyl-(1''R)-3''-(4-fluorophenyl) trop-2''-ene-2''-1-propanoyl)(2-mercaptoethyl) amino)acetyl)-2-aminoethanethiolato)rhenium(V) oxide"]"
"CHEMBL3085435";"";"";"Unknown";"";"1004.60";"3";"8";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C49H48Fe2O16";"";"";"";"False";"-1";"['(SD)-1', '(RD)-1']";"['Ferrocenyl Sugar', 'Ferrocenyl Sugar']"
"CHEMBL343420";"cis-[PtCl(2-C6H4C5H4)(2-C6H5C5H4N)]";"";"Small molecule";"";"539.92";"1";"2";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C22H17ClN2Pt+2";"";"";"";"False";"-1";"['5']";"['cis-[PtCl(2-C6H4C5H4)(2-C6H5C5H4N)]']"
"CHEMBL64720";"N-Ferrocenylmethyl, N'-Methyl-2-substituted Benzimidazole analogue";"";"Small molecule";"";"356.25";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C21H20FeN2";"";"";"";"False";"-1";"['8a']";"["N-Ferrocenylmethyl, N'-Methyl-2-substituted Benzimidazole analogue"]"
"CHEMBL308599";"Auranofin analogue";"";"Small molecule";"";"695.50";"3";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C20H35AuO10PS-2";"";"";"";"False";"-1";"['33']";"['Auranofin analogue']"
"CHEMBL54531";"Bis (3-chlorol-2,4-pentanedionato) (N,N-bis(2-chloroethyl)ethylenediamine)cobalt(III) Percholate";"";"Small molecule";"";"515.17";"2";"2";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C16H30Cl4CoN2O4";"";"";"";"False";"-1";"['18']";"['Bis (3-chlorol-2,4-pentanedionato) (N,N-bis(2-chloroethyl)ethylenediamine)cobalt(III) Percholate']"
"CHEMBL2068732";"Nickel complex";"";"Small molecule";"";"470.58";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C23H22ClNNiO4";"";"";"";"False";"-1";"['8 (Ni)']";"['4-[1-Benzyl-4-(4-chloro-benzyl)-piperidin-4-yl]-2-hydroxy-4-oxo-but-2-enoic acid; Nickel ion']"
"CHEMBL312519";"2,6-bis(nonyloxy)-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane";"";"Small molecule";"";"635.88";"6";"12";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C20H40O2PtS4";"";"";"";"False";"-1";"['8']";"['2,6-bis(nonyloxy)-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane']"
"CHEMBL292131";"Bis (3-n-propyl-2,4-pentanedionato) (N,N-bis(2-chloroethyl)ethylenediamine)cobalt(III) Percholate";"";"Small molecule";"";"517.42";"2";"2";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C21H43Cl2CoN2O4+";"";"";"";"False";"-1";"['22']";"['Bis (3-n-propyl-2,4-pentanedionato) (N,N-bis(2-chloroethyl)ethylenediamine)cobalt(III) Percholate']"
"CHEMBL71074";"Auranofin analogue";"";"Small molecule";"";"351.59";"4";"5";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C6H16AuClP-2";"";"";"";"False";"-1";"['41']";"['Auranofin analogue']"
"CHEMBL2146185";"Platinum complex";"";"Small molecule";"";"637.41";"6";"26";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C15H11B2ClF8N3Pt-";"";"";"";"False";"-1";"['in table I; pg.no.1000', '2 (Cl-)']";"["(2,2':6',2''-terpyridine)platinum (II) complex", "2,2':6,2''-Terpyridineplatinum (II) complexes"]"
"CHEMBL1628045";"Cisplatin complex";"";"Small molecule";"";"800.77";"4";"4";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C34H50Cl2N2O3Pt+2";"";"";"";"False";"-1";"['Cisplatin analogue (table 1)']";"['Cisplatin complex']"
"CHEMBL70275";"Gold complex of (Bis(diphenylphosphino)alkane analogue)";"";"Small molecule";"";"877.29";"3";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C27H26Au2Cl2P2";"";"";"";"False";"-1";"['29a']";"['Gold complex of (Bis(diphenylphosphino)alkane analogue)']"
"CHEMBL371165";"Fe complex";"";"Small molecule";"";"507.42";"7";"8";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C29H29FeN3O2";"";"";"";"False";"-1";"['1g']";"["(2E)-3-{1-ferra-1,1'-spirobi[pentacyclo[2.2.0.0^{1,3}.0^{1,5}.0^{2,6}]hexane]-2,2',4,4'-tetraen-6-yl}-N-{4-[4-(2-methoxyphenyl)piperazin-1-yl]butyl}but-2-enamide"]"
"CHEMBL71997";"Auranofin analogue";"";"Small molecule";"";"613.88";"3";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C24H31AuClP2-2";"";"";"";"False";"-1";"['46']";"['Auranofin analogue']"
"CHEMBL49397";"alpha-[Ru(azpy)2(NO3)2]";"";"Small molecule";"";"587.51";"1";"2";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C24H18N6O6Ru-2";"";"";"";"False";"-1";"['alpha-[Ru(azpy)2(NO3)2]']";"['alpha-[Ru(azpy)2(NO3)2]']"
"CHEMBL12237";"Rhodium-Chloroquine Complex";"";"Small molecule";"";"564.41";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C26H36Cl2N3Rh+";"";"";"";"False";"-1";"['CQ-Complex-1']";"['Rhodium-Chloroquine ComplexRhCl(COD)(CQ)']"
"CHEMBL194376";"trans-[Pt(OAc)2(NH3)(quin)]";"";"Small molecule";"";"459.36";"5";"10";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C13H16N2O4Pt";"";"";"";"False";"-1";"['trans-[Pt(OAc)2(NH3)(quin)]']";"['trans-[Pt(OAc)2(NH3)(quin)]']"
"CHEMBL293035";"N-Ferrocenylmethyl, N'-Methyl-2-substituted Benzimidazole analogue";"";"Small molecule";"";"540.25";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C23H21FeIN2S";"";"";"";"False";"-1";"['6c']";"["N-Ferrocenylmethyl, N'-Methyl-2-substituted Benzimidazole analogue"]"
"CHEMBL418538";"(Ethylenediamine)(1,10-phenanthroline)-platinum (II) dichloride Dihydrate";"";"Small molecule";"";"504.28";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C14H14Cl2N4Pt-";"";"";"";"False";"-1";"['5a']";"['(Ethylenediamine)(1,10-phenanthroline)-platinum (II) Dichloride Dihydrate']"
"CHEMBL1514553";"";"";"Small molecule";"";"606.37";"5";"8";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C18H32Co2N8O8-12";"";"";"";"False";"-1";"['SID4253940']";"['SID4253940']"
"CHEMBL309353";"2,6-bis(cyclohexyloxy)-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane";"";"Small molecule";"";"547.69";"6";"12";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C14H24O2PtS4";"";"";"";"False";"-1";"['20']";"['2,6-bis(cyclohexyloxy)-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane']"
"CHEMBL611190";"Pt(II) Complex";"";"Small molecule";"";"1088.45";"4";"4";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C14H38Cl6N6Pt3+4";"";"";"";"False";"-1";"['Complex V']";"['Pt(II) Complex']"
"CHEMBL71433";"Gold complex of (Bis(diphenylphosphino)alkane analogue)";"";"Small molecule";"";"935.23";"3";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C26H20Au2Cl2F4P2";"";"";"";"False";"-1";"['10a']";"['Gold complex of (Bis(diphenylphosphino)alkane analogue)']"
"CHEMBL186506";"Gold-Chloroquine Complex";"";"Small molecule";"";"943.09";"2";"5";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C36H52AuCl5N6+";"";"";"";"False";"-1";"['Au-CQ Complex 5']";"['Gold-Chloroquine Complex']"
"CHEMBL2068480";"Platinum complex";"";"Small molecule";"";"436.24";"5";"9";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C8H18Cl2N4Pt";"";"";"";"False";"-1";"['VI']";"['trans-ptcl2(pz)(pz)']"
"CHEMBL2068563";"Platinum analogues of DemethylCantharidin";"";"Small molecule";"";"439.33";"8";"32";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C10H16N2O5Pt";"";"";"";"False";"-1";"['3']";"['Platinum analogues of DemethylCantharidin']"
"CHEMBL176036";"Co-ASSAM";"";"Small molecule";"";"515.25";"3";"4";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C18H23Co2NO9";"";"";"";"False";"-1";"['Co-ASSAM']";"['Co-ASSAM']"
"CHEMBL3648425";"";"";"Small molecule";"";"653.59";"2";"2";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C24H34BN5O4Re+4";"";"";"";"False";"-1";"['BDBM103918']";"['US8562945, 254']"
"CHEMBL321706";"Platinum complex";"";"Small molecule";"";"643.01";"3";"9";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C17H14B2F8N4Pt+4";"";"";"";"False";"-1";"['2 (Me-CN)']";"["2,2':6,2''-Terpyridineplatinum (II) complexes"]"
"CHEMBL306980";"Gold complex of (Bis(diphenylphosphino)alkane analogue)";"";"Small molecule";"";"1186.74";"3";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C34H42Au2N4O10P2S2";"";"";"";"False";"-1";"['7a,b']";"['Gold complex of (Bis(diphenylphosphino)alkane analogue)']"
"CHEMBL98789";"1,10-Phenanthrolineplatinum (II) Benzoylthiourea Complex";"";"Small molecule";"";"683.11";"5";"7";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C24H28ClN4O3PtS+";"";"";"";"False";"-1";"['12']";"['1,10-Phenanthrolineplatinum (II) Benzoylthiourea Complex']"
"CHEMBL267704";"(2,2':6',2''-terpyridine)platinum (II) complex";"";"Small molecule";"";"699.05";"6";"22";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C20H15B2F9N4Pt+4";"";"";"";"False";"-1";"['in table I; pg.no.1000', '2 (2-F-C5H4N)']";"["(2,2':6',2''-terpyridine)platinum (II) complex", "2,2':6,2''-Terpyridineplatinum (II) complexes"]"
"CHEMBL49677";"alpha-[Ru(azpy)2Cl2]";"";"Small molecule";"";"534.41";"1";"2";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C24H18Cl2N4Ru+2";"";"";"";"False";"-1";"['alpha-[Ru(azpy)2Cl2]']";"['alpha-[Ru(azpy)2Cl2]']"
"CHEMBL303726";"Auranofin analogue HCl";"";"Small molecule";"";"406.27";"3";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C7H20AuN3PS-2";"";"";"";"False";"-1";"['18']";"['Auranofin analogue HCl']"
"CHEMBL305879";"Auranofin analogue";"";"Small molecule";"";"387.62";"3";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C9H16AuClP-2";"";"";"";"False";"-1";"['48']";"['Auranofin analogue']"
"CHEMBL75710";"1-(2,4-Dihydroxyphenyl)-3-ferrocenyl-2-propen-1-one";"";"Small molecule";"";"348.18";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C19H16FeO3";"";"";"";"False";"-1";"['8']";"['1-(2,4-Dihydroxyphenyl)-3-ferrocenyl-2-propen-1-one']"
"CHEMBL2368604";"[Ru(imidazolidine)6](CF3SO3)2";"";"Unknown";"";"1488.12";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C30H36F18N12O18RuS6";"";"";"";"False";"-1";"['1c']";"['[Ru(imidazolidine)6](CF3SO3)2']"
"CHEMBL405707";"4'-chloro-2,2':6,2''-Terpyridineplatinum (II) complex";"";"Small molecule";"";"1286.95";"3";"8";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C42H32N12O12Pt2+8";"";"";"";"False";"-1";"['3 (trans-CH=CH)']";"["4'-chloro-2,2':6,2''-Terpyridineplatinum (II) complexes"]"
"CHEMBL295087";"8,8-dimethyl-8,12b-dihydro-7b,12c-diazoniabenzo[a]aceanthrylen-12b-ol(gold(III)complex) with Phosphorous hexa fluoride";"";"Small molecule";"";"632.30";"3";"5";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C19H18AuF6N2OP+";"";"";"";"False";"-1";"['[Au(bipy-H)(OH)][PF6]']";"['8,8-dimethyl-8,12b-dihydro-7b,12c-diazoniabenzo[a]aceanthrylen-12b-ol(gold(III)complex) with Phosphorous hexa fluoride']"
"CHEMBL96660";"2-Mercaptoimidazole Bis[(4'-chloro-2,2':6',2''-terpyridine)platinum (II)] Trinitrate";"";"Small molecule";"";"1086.74";"2";"5";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C33H23Cl2N9O3Pt2S+8";"";"";"";"False";"-1";"['5']";"["2-Mercaptoimidazole Bis[(4'-chloro-2,2':6',2''-terpyridine)platinum (II)] Trinitrate"]"
"CHEMBL433315";"1-(2,4-Dimethoxyphenyl)-3-ferrocenyl-2-propen-1-one";"";"Small molecule";"";"376.23";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C21H20FeO3";"";"";"";"False";"-1";"['3']";"['1-(2,4-Dimethoxyphenyl)-3-ferrocenyl-2-propen-1-one']"
"CHEMBL13382";"Platinum complex";"";"Small molecule";"";"617.98";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C21H15ClN4O2PtS+3";"";"";"";"False";"-1";"['2e']";"["(4-NitroThiophenolato)(2,2':6',2''-terpyridine)platinum (II) Chloride Dihydrate"]"
"CHEMBL226288";"Gold complex of (Bis(diphenylphosphino)alkane analogue)";"";"Small molecule";"";"1604.41";"3";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C42H46Au4Cl4P4";"";"";"";"False";"-1";"['64a']";"['Gold complex of (Bis(diphenylphosphino)alkane analogue)']"
