chembl_id,chemical_formula,pIC50,count_C,count_H,count_N,count_O,count_S,count_Cl,count_Br,count_F,count_I,metal_mass,metal_ionic_radius,metal_electronegativity,expected_coordination_num,is_Ruthenium,is_Rhodium,is_Platinum,unsaturation_index,N_C_ratio,O_C_ratio,calculated_molecular_weight
CHEMBL2068303,C35H46Cl2N2O2Pt,4.64,35,46,2,2,0,2,0,0,0,195.084,80,2.28,4,0,0,1,14.0,0.0571428571428571,0.0571428571428571,792.7490000000001
CHEMBL2068304,C30H36Cl2N2O2Pt,4.19,30,36,2,2,0,2,0,0,0,195.084,80,2.28,4,0,0,1,14.0,0.0666666666666666,0.0666666666666666,722.614
CHEMBL2068305,C30H36Cl2N2Pt,5.37,30,36,2,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,14.0,0.0666666666666666,0.0,690.616
CHEMBL2068310,C8H20Cl4N2O2Pt,5.0,8,20,2,2,0,4,0,0,0,195.084,80,2.28,4,0,0,1,0.0,0.25,0.25,513.144
CHEMBL2068311,C19H21Cl2N5OPt,6.25,19,21,5,1,0,2,0,0,0,195.084,80,2.28,4,0,0,1,12.0,0.2631578947368421,0.0526315789473684,601.395
CHEMBL2068312,C8H16Cl2N2O5Pt,5.16,8,16,2,5,0,2,0,0,0,195.084,80,2.28,4,0,0,1,2.0,0.25,0.625,486.20900000000006
CHEMBL2068314,C8H16Cl2N2O6Pt,5.55,8,16,2,6,0,2,0,0,0,195.084,80,2.28,4,0,0,1,2.0,0.25,0.75,502.208
CHEMBL2068316,C6H16Cl4N2O2Pt,5.1,6,16,2,2,0,4,0,0,0,195.084,80,2.28,4,0,0,1,0.0,0.3333333333333333,0.3333333333333333,485.09
CHEMBL2068318,C22H26Cl2N4OPt,7.3,22,26,4,1,0,2,0,0,0,195.084,80,2.28,4,0,0,1,12.0,0.1818181818181818,0.0454545454545454,628.461
CHEMBL2068320,C23H22Cl2N4Pt,5.54,23,22,4,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,15.0,0.1739130434782608,0.0,620.4409999999999
CHEMBL2068321,C26H28Cl2N4Pt,5.82,26,28,4,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,15.0,0.1538461538461538,0.0,662.522
CHEMBL2068322,C25H26Cl2N4Pt,5.21,25,26,4,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,15.0,0.16,0.0,648.495
CHEMBL2068325,C24H24Cl2N4Pt,5.43,24,24,4,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,15.0,0.1666666666666666,0.0,634.468
CHEMBL2068369,C12H24N8O4Pt2,5.76,12,24,8,4,0,0,0,0,0,195.084,80,2.28,4,0,0,1,5.0,0.6666666666666666,0.3333333333333333,734.544
CHEMBL2068372,C7H17Cl2N3Pt,4.85,7,17,3,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,1.0,0.4285714285714285,0.0,409.2180000000001
CHEMBL2068376,C8H19Cl2N3Pt,4.8,8,19,3,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,1.0,0.375,0.0,423.245
CHEMBL2068388,C10H18N2O5Pt,5.08,10,18,2,5,0,0,0,0,0,195.084,80,2.28,4,0,0,1,3.0,0.2,0.5,441.347
CHEMBL2068390,C11H20N2O5Pt,5.16,11,20,2,5,0,0,0,0,0,195.084,80,2.28,4,0,0,1,3.0,0.1818181818181818,0.4545454545454545,455.374
CHEMBL2068430,C14H11Cl3I2N2O2Pt,6.92,14,11,2,2,0,3,0,0,2,195.084,80,2.28,4,0,0,1,10.5,0.1428571428571428,0.1428571428571428,794.488
CHEMBL2068444,C32H40Cl2N2O2Pt,4.25,32,40,2,2,0,2,0,0,0,195.084,80,2.28,4,0,0,1,14.0,0.0625,0.0625,750.668
CHEMBL2068447,C14H24N2O5Pt,4.92,14,24,2,5,0,0,0,0,0,195.084,80,2.28,4,0,0,1,4.0,0.1428571428571428,0.3571428571428571,495.439
CHEMBL2068449,C14H20N2O5Pt,6.92,14,20,2,5,0,0,0,0,0,195.084,80,2.28,4,0,0,1,6.0,0.1428571428571428,0.3571428571428571,491.407
CHEMBL2068452,C8H20Cl2N2O2Pt,5.82,8,20,2,2,0,2,0,0,0,195.084,80,2.28,4,0,0,1,0.0,0.25,0.25,442.244
CHEMBL2068455,C19H20Cl2N4OPt,5.23,19,20,4,1,0,2,0,0,0,195.084,80,2.28,4,0,0,1,12.0,0.2105263157894736,0.0526315789473684,586.38
CHEMBL2068456,C31H38Cl2N6O2Pt,5.8,31,38,6,2,0,2,0,0,0,195.084,80,2.28,4,0,0,1,16.0,0.1935483870967742,0.064516129032258,792.669
CHEMBL2068457,C27H30Cl2N4Pt,4.7,27,30,4,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,15.0,0.1481481481481481,0.0,676.549
CHEMBL2068458,C10H20Cl2N2O6Pt,6.1,10,20,2,6,0,2,0,0,0,195.084,80,2.28,4,0,0,1,2.0,0.2,0.6,530.262
CHEMBL2068467,C9H20Cl2N2Pt,4.75,9,20,2,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,1.0,0.2222222222222222,0.0,422.25700000000006
CHEMBL2068480,C8H18Cl2N4Pt,4.77,8,18,4,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,2.0,0.5,0.0,436.244
CHEMBL2068496,C9H19Cl2N3Pt,4.75,9,19,3,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,2.0,0.3333333333333333,0.0,435.256
CHEMBL2068498,C10H20N8O4Pt2,5.79,10,20,8,4,0,0,0,0,0,195.084,80,2.28,4,0,0,1,5.0,0.8,0.4,706.49
CHEMBL2068502,C16H32N8O4Pt2,5.66,16,32,8,4,0,0,0,0,0,195.084,80,2.28,4,0,0,1,5.0,0.5,0.25,790.652
CHEMBL2068507,C21H20Cl2N6O6Pt,9.92,21,20,6,6,0,2,0,0,0,195.084,80,2.28,4,0,0,1,15.0,0.2857142857142857,0.2857142857142857,718.4110000000001
CHEMBL2068510,C8H14N2O5Pt,5.06,8,14,2,5,0,0,0,0,0,195.084,80,2.28,4,0,0,1,3.0,0.25,0.625,413.29300000000006
CHEMBL2068551,C8H12N2O5Pt,5.57,8,12,2,5,0,0,0,0,0,195.084,80,2.28,4,0,0,1,4.0,0.25,0.625,411.277
CHEMBL2068561,C34H44Cl2N2O2Pt,4.28,34,44,2,2,0,2,0,0,0,195.084,80,2.28,4,0,0,1,14.0,0.0588235294117647,0.0588235294117647,778.722
CHEMBL2068563,C10H16N2O5Pt,5.21,10,16,2,5,0,0,0,0,0,195.084,80,2.28,4,0,0,1,4.0,0.2,0.5,439.331
CHEMBL2068710,C23H22ClCoNO4,7.51,23,22,1,4,0,1,0,0,0,58.933,65,1.88,6,0,0,0,13.5,0.0434782608695652,0.1739130434782608,470.81499999999994
CHEMBL2068711,C23H22ClFeNO4,6.22,23,22,1,4,0,1,0,0,0,55.845,61,1.83,6,0,0,0,13.5,0.0434782608695652,0.1739130434782608,467.7269999999999
CHEMBL2068732,C23H22ClNNiO4,5.68,23,22,1,4,0,1,0,0,0,58.693,69,1.91,4,0,0,0,13.5,0.0434782608695652,0.1739130434782608,470.57499999999993
CHEMBL2074636,C21H18Cl4N6Ru+2,5.1,21,18,6,0,0,4,0,0,0,101.07,74,2.2,6,1,0,0,16.0,0.2857142857142857,0.0,597.287
CHEMBL2079624,C28H30FeO5+3,6.52,28,30,0,5,0,0,0,0,0,55.845,61,1.83,6,0,0,0,14.0,0.0,0.1785714285714285,502.388
CHEMBL2092980,C9H12Cl2N4O5Pt,5.44,9,12,4,5,0,2,0,0,0,195.084,80,2.28,4,0,0,1,6.0,0.4444444444444444,0.5555555555555556,522.202
CHEMBL2103737,C62H89CoN13O15P,4.75,62,89,13,15,0,0,0,0,0,58.933,65,1.88,6,0,0,0,25.0,0.2096774193548387,0.2419354838709677,1315.4029999999998
CHEMBL213916,C50H42N18O18Pt3+10,5.85,50,42,18,18,0,0,0,0,0,195.084,80,2.28,4,0,0,1,39.0,0.36,0.36,1768.246
CHEMBL2146185,C15H11B2ClF8N3Pt-,5.18,15,11,3,0,0,1,0,8,0,195.084,80,2.28,4,0,0,1,12.0,0.2,0.0,615.792
CHEMBL2146186,C17H16Cl2N2O2Pt,5.01,17,16,2,2,0,2,0,0,0,195.084,80,2.28,4,0,0,1,11.0,0.1176470588235294,0.1176470588235294,546.3109999999999
CHEMBL2146187,C18H22Cl2N2O3Pt,6.02,18,22,2,3,0,2,0,0,0,195.084,80,2.28,4,0,0,1,9.0,0.1111111111111111,0.1666666666666666,580.369
CHEMBL2146193,C6H18Cl2N2Pt,4.7,6,18,2,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,-1.0,0.3333333333333333,0.0,384.208
CHEMBL2146194,C7H20Cl2N2Pt,4.75,7,20,2,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,-1.0,0.2857142857142857,0.0,398.235
CHEMBL2146195,C30H26Cl2N4O4Pt,6.6,30,26,4,4,0,2,0,0,0,195.084,80,2.28,4,0,0,1,20.0,0.1333333333333333,0.1333333333333333,772.5459999999999
CHEMBL2146196,C8H16Cl2N2O2Pt,6.52,8,16,2,2,0,2,0,0,0,195.084,80,2.28,4,0,0,1,2.0,0.25,0.25,438.212
CHEMBL2146199,C17H20Cl2N2O2Pt,6.06,17,20,2,2,0,2,0,0,0,195.084,80,2.28,4,0,0,1,9.0,0.1176470588235294,0.1176470588235294,550.343
CHEMBL217343,C42H32B4F16N8Pt2+8,5.87,42,32,8,0,0,0,0,16,0,195.084,80,2.28,4,0,0,1,31.0,0.1904761904761904,0.0,1342.91
CHEMBL217630,C48H46B4F16N12O2Pt2+8,4.32,48,46,12,2,0,0,0,16,0,195.084,80,2.28,4,0,0,1,32.0,0.25,0.0416666666666666,1517.1140000000005
CHEMBL226286,C41H42Au3Cl3P3,4.3,41,42,0,0,0,3,0,0,0,196.967,137,2.54,2,0,0,0,21.0,0.0,0.0,1232.038
CHEMBL226288,C42H46Au4Cl4P4,5.0,42,46,0,0,0,4,0,0,0,196.967,137,2.54,2,0,0,0,20.0,0.0,0.0,1480.4979999999998
CHEMBL226290,C52H52Au2Cl2P4,5.52,52,52,0,0,0,2,0,0,0,196.967,137,2.54,2,0,0,0,27.0,0.0,0.0,1141.822
CHEMBL232319,C32H32Au2O2P2,5.3,32,32,0,2,0,0,0,0,0,196.967,137,2.54,2,0,0,0,17.0,0.0,0.0625,842.5400000000001
CHEMBL2368603,C18H24Cl6N12Ru,8.3,18,24,12,0,0,6,0,0,0,101.07,74,2.2,6,1,0,0,13.0,0.6666666666666666,0.0,722.244
CHEMBL2368604,C30H36F18N12O18RuS6,8.4,30,36,12,18,6,0,0,18,0,101.07,74,2.2,6,1,0,0,19.0,0.4,0.6,1488.078
CHEMBL2368605,C24H36Cl6N12Ru,7.1,24,36,12,0,0,6,0,0,0,101.07,74,2.2,6,1,0,0,13.0,0.5,0.0,806.4060000000001
CHEMBL261915,C44H38N7O9ReS2+,6.08,44,38,7,9,2,0,0,0,0,186.207,63,1.9,6,0,0,0,29.5,0.1590909090909091,0.2045454545454545,1059.1549999999995
CHEMBL262033,C44H30N12O12Pt2+8,6.14,44,30,12,12,0,0,0,0,0,195.084,80,2.28,4,0,0,1,36.0,0.2727272727272727,0.2727272727272727,1308.964
CHEMBL263677,C29H38FeO13,5.0,29,38,0,13,0,0,0,0,0,55.845,61,1.83,6,0,0,0,11.0,0.0,0.4482758620689655,650.4549999999999
CHEMBL264844,C56H36Cl2N12O12Pt2+8,5.6,56,36,12,12,0,2,0,0,0,195.084,80,2.28,4,0,0,1,45.0,0.2142857142857142,0.2142857142857142,1530.0440000000003
CHEMBL265995,C40H30N12O12Pt2+8,5.81,40,30,12,12,0,0,0,0,0,195.084,80,2.28,4,0,0,1,32.0,0.3,0.3,1260.92
CHEMBL266168,C23H21B2F8N5Pt+4,4.8,23,21,5,0,0,0,0,8,0,195.084,80,2.28,4,0,0,1,16.0,0.217391304347826,0.0,714.524
CHEMBL266471,C27H21B2BrF8N4Pt+4,5.3,27,21,4,0,0,0,1,8,0,195.084,80,2.28,4,0,0,1,19.5,0.1481481481481481,0.0,828.465
CHEMBL266733,C22H18B2F8N4OPt+4,5.66,22,18,4,1,0,0,0,8,0,195.084,80,2.28,4,0,0,1,16.0,0.1818181818181818,0.0454545454545454,701.481
CHEMBL267638,C21H20B2F8N6Pt+4,4.19,21,20,6,0,0,0,0,8,0,195.084,80,2.28,4,0,0,1,15.0,0.2857142857142857,0.0,703.5010000000001
CHEMBL267704,C20H15B2F9N4Pt+4,4.81,20,15,4,0,0,0,0,9,0,195.084,80,2.28,4,0,0,1,15.5,0.2,0.0,677.434
CHEMBL268353,C18H14B2F8N4PtS+4,4.77,18,14,4,0,1,0,0,8,0,195.084,80,2.28,4,0,0,1,14.0,0.2222222222222222,0.0,665.466
CHEMBL269099,C21H17B2ClF8N4Pt+4,5.2,21,17,4,0,0,1,0,8,0,195.084,80,2.28,4,0,0,1,15.5,0.1904761904761904,0.0,707.9130000000001
CHEMBL269100,C22H20B2F8N4OPt+4,4.81,22,20,4,1,0,0,0,8,0,195.084,80,2.28,4,0,0,1,15.0,0.1818181818181818,0.0454545454545454,703.4970000000001
CHEMBL269739,C75H107N23O21ReS3-2,8.92,75,107,23,21,3,0,0,0,0,186.207,63,1.9,6,0,0,0,34.0,0.3066666666666666,0.28,1949.208
CHEMBL274133,C12H14Cl2N4Pt-,4.48,12,14,4,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,8.0,0.3333333333333333,0.0,480.2560000000001
CHEMBL274577,C26H24ClNO5Re,9.21,26,24,1,5,0,1,0,0,0,186.207,63,1.9,6,0,0,0,15.5,0.0384615384615384,0.1923076923076923,652.137
CHEMBL275501,C19H24Cl2N4OPt-,5.3,19,24,4,1,0,2,0,0,0,195.084,80,2.28,4,0,0,1,10.0,0.2105263157894736,0.0526315789473684,590.412
CHEMBL275971,C18H22Cl2N4Pt-,6.16,18,22,4,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,10.0,0.2222222222222222,0.0,560.386
CHEMBL276209,C21H15BrClN3PtS+3,5.05,21,15,3,0,1,1,1,0,0,195.084,80,2.28,4,0,0,1,16.0,0.1428571428571428,0.0,651.8700000000001
CHEMBL276688,C15H16Cl2N4Pt-,4.85,15,16,4,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,10.0,0.2666666666666666,0.0,518.3050000000001
CHEMBL276712,C21H15Cl2N3PtS+3,5.05,21,15,3,0,1,2,0,0,0,195.084,80,2.28,4,0,0,1,16.0,0.1428571428571428,0.0,607.416
CHEMBL280249,C18H21FeN3O2+2,8.24,18,21,3,2,0,0,0,0,0,55.845,61,1.83,6,0,0,0,10.0,0.1666666666666666,0.1111111111111111,367.23
CHEMBL280820,C54H56AuClP4,6.22,54,56,0,0,0,1,0,0,0,196.967,137,2.54,2,0,0,0,27.0,0.0,0.0,937.459
CHEMBL282396,C52H48AuClP4,5.7,52,48,0,0,0,1,0,0,0,196.967,137,2.54,2,0,0,0,29.0,0.0,0.0,905.373
CHEMBL283409,C52H52AuClP4,5.35,52,52,0,0,0,1,0,0,0,196.967,137,2.54,2,0,0,0,27.0,0.0,0.0,909.405
CHEMBL290531,C33H28FeO16,5.3,33,28,0,16,0,0,0,0,0,55.845,61,1.83,6,0,0,0,20.0,0.0,0.4848484848484848,736.4159999999999
CHEMBL290929,C51H40Fe2O10,5.1,51,40,0,10,0,0,0,0,0,55.845,61,1.83,6,0,0,0,32.0,0.0,0.196078431372549,924.561
CHEMBL292131,C21H43Cl2CoN2O4+,5.87,21,43,2,4,0,2,0,0,0,58.933,65,1.88,6,0,0,0,1.5,0.0952380952380952,0.1904761904761904,517.418
CHEMBL293035,C23H21FeIN2S,5.19,23,21,2,0,1,0,0,0,1,55.845,61,1.83,6,0,0,0,14.5,0.0869565217391304,0.0,540.24
CHEMBL293387,C27H24BrFeIN2,6.3,27,24,2,0,0,0,1,0,1,55.845,61,1.83,6,0,0,0,17.0,0.074074074074074,0.0,639.1519999999999
CHEMBL293444,C26H25FeIN2O,5.81,26,25,2,1,0,0,0,0,1,55.845,61,1.83,6,0,0,0,15.5,0.0769230769230769,0.0384615384615384,564.244
CHEMBL293455,C28H27FeIN2,6.3,28,27,2,0,0,0,0,0,1,55.845,61,1.83,6,0,0,0,16.5,0.0714285714285714,0.0,574.283
CHEMBL293638,C26H21BrFeN2,4.5,26,21,2,0,0,0,1,0,0,55.845,61,1.83,6,0,0,0,17.5,0.0769230769230769,0.0,497.217
CHEMBL293663,C26H21FFeN2,5.22,26,21,2,0,0,0,0,1,0,55.845,61,1.83,6,0,0,0,17.5,0.0769230769230769,0.0,436.311
CHEMBL294006,C29H25FeIN2,5.81,29,25,2,0,0,0,0,0,1,55.845,61,1.83,6,0,0,0,18.5,0.0689655172413793,0.0,584.278
CHEMBL294645,C36H42AuClN3P+2,8.29,36,42,3,0,0,1,0,0,0,196.967,137,2.54,2,0,0,0,17.5,0.0833333333333333,0.0,749.17
CHEMBL294921,C17H20FeO7,4.52,17,20,0,7,0,0,0,0,0,55.845,61,1.83,6,0,0,0,8.0,0.0,0.4117647058823529,392.185
CHEMBL295047,C23H20Cl3N8O6Ru-,5.01,23,20,8,6,0,3,0,0,0,101.07,74,2.2,6,1,0,0,18.0,0.3478260869565217,0.2608695652173913,711.883
CHEMBL295087,C19H18AuF6N2OP+,5.48,19,18,2,1,0,0,0,6,0,196.967,137,2.54,2,0,0,0,12.0,0.1052631578947368,0.0526315789473684,601.321
CHEMBL295441,C21H31ClN3OReS2+,7.85,21,31,3,1,2,1,0,0,0,186.207,63,1.9,6,0,0,0,8.0,0.1428571428571428,0.0476190476190476,627.2760000000001
CHEMBL295522,C10H10AuF6N2O2P+,5.06,10,10,2,2,0,0,0,6,0,196.967,137,2.54,2,0,0,0,7.0,0.2,0.2,501.157
CHEMBL298410,C23H20Cl5N6Ru+3,5.8,23,20,6,0,0,5,0,0,0,101.07,74,2.2,6,1,0,0,17.0,0.2608695652173913,0.0,658.775
CHEMBL298416,C28H28Fe2O8,5.11,28,28,0,8,0,0,0,0,0,55.845,61,1.83,6,0,0,0,15.0,0.0,0.2857142857142857,604.2139999999999
CHEMBL299067,C17H35Cl2CoN2O4+,5.34,17,35,2,4,0,2,0,0,0,58.933,65,1.88,6,0,0,0,1.5,0.1176470588235294,0.2352941176470588,461.30999999999995
CHEMBL300621,C24H19N6O4Ru+3,5.2,24,19,6,4,0,0,0,0,0,101.07,74,2.2,6,1,0,0,18.5,0.25,0.1666666666666666,556.524
CHEMBL302015,C7H19AuPS-2,4.22,7,19,0,0,1,0,0,0,0,196.967,137,2.54,2,0,0,0,-1.5,0.0,0.0,332.256
CHEMBL302088,C28H28Au2Cl2P2,4.77,28,28,0,0,0,2,0,0,0,196.967,137,2.54,2,0,0,0,15.0,0.0,0.0,829.366
CHEMBL302287,C32H35AuO9PS-2,5.4,32,35,0,9,1,0,0,0,0,196.967,137,2.54,2,0,0,0,15.5,0.0,0.28125,792.6499999999999
CHEMBL302499,C13H21AuN2PS-2,5.3,13,21,2,0,1,0,0,0,0,196.967,137,2.54,2,0,0,0,4.5,0.1538461538461538,0.0,434.352
CHEMBL302518,C12H27AuO5PS-2,5.7,12,27,0,5,1,0,0,0,0,196.967,137,2.54,2,0,0,0,-0.5,0.0,0.4166666666666667,480.37000000000006
CHEMBL302710,C23H41AuO9PS-2,5.4,23,41,0,9,1,0,0,0,0,196.967,137,2.54,2,0,0,0,3.5,0.0,0.391304347826087,690.5989999999999
CHEMBL302757,C20H35AuO9PS-2,5.4,20,35,0,9,1,0,0,0,0,196.967,137,2.54,2,0,0,0,3.5,0.0,0.45,648.518
CHEMBL303310,C25H21Cl2FeIN2,5.22,25,21,2,0,0,2,0,0,1,55.845,61,1.83,6,0,0,0,16.5,0.08,0.0,603.102
CHEMBL303715,C29H30Au2Cl2P2,5.7,29,30,0,0,0,2,0,0,0,196.967,137,2.54,2,0,0,0,15.0,0.0,0.0,843.3929999999999
CHEMBL303726,C7H20AuN3PS-2,6.0,7,20,3,0,1,0,0,0,0,196.967,137,2.54,2,0,0,0,-0.5,0.4285714285714285,0.0,375.285
CHEMBL305046,C11H20AuNPS-2,5.7,11,20,1,0,1,0,0,0,0,196.967,137,2.54,2,0,0,0,2.5,0.0909090909090909,0.0,395.315
CHEMBL305532,C15H21FeN5O4S2+2,6.09,15,21,5,4,2,0,0,0,0,55.845,61,1.83,6,0,0,0,8.0,0.3333333333333333,0.2666666666666666,455.3289999999999
CHEMBL305847,C19H15ClFeO,4.37,19,15,0,1,0,1,0,0,0,55.845,61,1.83,6,0,0,0,12.5,0.0,0.0526315789473684,350.623
CHEMBL305879,C9H16AuClP-2,4.82,9,16,0,0,0,1,0,0,0,196.967,137,2.54,2,0,0,0,2.0,0.0,0.0,356.644
CHEMBL306036,C20H15F3FeO,4.23,20,15,0,1,0,0,0,3,0,55.845,61,1.83,6,0,0,0,13.5,0.0,0.05,384.178
CHEMBL306145,C22H17FeNO,4.74,22,17,1,1,0,0,0,0,0,55.845,61,1.83,6,0,0,0,15.0,0.0454545454545454,0.0454545454545454,367.229
CHEMBL306333,C19H15FFeO,4.92,19,15,0,1,0,0,0,1,0,55.845,61,1.83,6,0,0,0,12.5,0.0,0.0526315789473684,334.171
CHEMBL306730,C20H18FeO2,4.77,20,18,0,2,0,0,0,0,0,55.845,61,1.83,6,0,0,0,12.0,0.0,0.1,346.20699999999994
CHEMBL306905,C26H24AsAu2Cl2P,5.4,26,24,0,0,0,2,0,0,0,196.967,137,2.54,2,0,0,0,15.0,0.0,0.0,801.312
CHEMBL306980,C34H42Au2N4O10P2S2,5.4,34,42,4,10,2,0,0,0,0,196.967,137,2.54,2,0,0,0,16.0,0.1176470588235294,0.2941176470588235,1124.7820000000002
CHEMBL307141,C23H18FeO,4.32,23,18,0,1,0,0,0,0,0,55.845,61,1.83,6,0,0,0,15.0,0.0,0.0434782608695652,366.241
CHEMBL307319,C6H16AuNO3P-2,5.7,6,16,1,3,0,0,0,0,0,196.967,137,2.54,2,0,0,0,-0.5,0.1666666666666666,0.5,347.165
CHEMBL307692,C19H14Cl2FeO,4.53,19,14,0,1,0,2,0,0,0,55.845,61,1.83,6,0,0,0,13.0,0.0,0.0526315789473684,385.06500000000005
CHEMBL307740,C19H15FeNO3,5.29,19,15,1,3,0,0,0,0,0,55.845,61,1.83,6,0,0,0,13.0,0.0526315789473684,0.1578947368421052,361.178
CHEMBL308316,C23H24FeO2,4.1,23,24,0,2,0,0,0,0,0,55.845,61,1.83,6,0,0,0,12.0,0.0,0.0869565217391304,388.2879999999999
CHEMBL3085435,C49H48Fe2O16,5.82,49,48,0,16,0,0,0,0,0,55.845,61,1.83,6,0,0,0,26.0,0.0,0.3265306122448979,1004.597
CHEMBL308599,C20H35AuO10PS-2,6.0,20,35,0,10,1,0,0,0,0,196.967,137,2.54,2,0,0,0,3.5,0.0,0.5,664.517
CHEMBL308937,C14H14Au2Cl2S2,4.52,14,14,0,0,2,2,0,0,0,196.967,137,2.54,2,0,0,0,8.0,0.0,0.0,711.2199999999999
CHEMBL308963,C10H20O2PtS4,5.16,10,20,0,2,4,0,0,0,0,195.084,80,2.28,4,0,0,1,1.0,0.0,0.2,495.592
CHEMBL308971,C26H48Au2Cl2P2,4.85,26,48,0,0,0,2,0,0,0,196.967,137,2.54,2,0,0,0,3.0,0.0,0.0,825.504
CHEMBL309023,C28H35AuO9PS-2,5.4,28,35,0,9,1,0,0,0,0,196.967,137,2.54,2,0,0,0,11.5,0.0,0.3214285714285714,744.606
CHEMBL309234,C18H35Cl2N6Pt2+5,4.65,18,35,6,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,4.5,0.3333333333333333,0.0,796.588
CHEMBL309353,C14H24O2PtS4,5.3,14,24,0,2,4,0,0,0,0,195.084,80,2.28,4,0,0,1,3.0,0.0,0.1428571428571428,547.668
CHEMBL310027,C24H36O2PtS4,4.5,24,36,0,2,4,0,0,0,0,195.084,80,2.28,4,0,0,1,7.0,0.0,0.0833333333333333,679.874
CHEMBL311250,C18H16AuClP-2,4.92,18,16,0,0,0,1,0,0,0,196.967,137,2.54,2,0,0,0,11.0,0.0,0.0,464.74299999999994
CHEMBL311392,C19H16FeO,4.72,19,16,0,1,0,0,0,0,0,55.845,61,1.83,6,0,0,0,12.0,0.0,0.0526315789473684,316.181
CHEMBL312091,C16H32Cl2N6Pt2+6,5.12,16,32,6,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,4.0,0.375,0.0,769.542
CHEMBL31233,C52H53AuNO3P4+,5.4,52,53,1,3,0,0,0,0,0,196.967,137,2.54,2,0,0,0,27.0,0.0192307692307692,0.0576923076923076,936.967
CHEMBL312519,C20H40O2PtS4,4.62,20,40,0,2,4,0,0,0,0,195.084,80,2.28,4,0,0,1,1.0,0.0,0.1,635.862
CHEMBL312787,C22H22FeO4,4.65,22,22,0,4,0,0,0,0,0,55.845,61,1.83,6,0,0,0,12.0,0.0,0.1818181818181818,406.259
CHEMBL313268,C18H36Cl2N6Pt2+6,5.09,18,36,6,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,4.0,0.3333333333333333,0.0,797.596
CHEMBL3142244,C14H31AuO6PS-2,5.7,14,31,0,6,1,0,0,0,0,196.967,137,2.54,2,0,0,0,-0.5,0.0,0.4285714285714285,524.423
CHEMBL3142753,C17H28Cl2N5O10PPt,4.0,17,28,5,10,0,2,0,0,0,195.084,80,2.28,4,0,0,1,6.5,0.2941176470588235,0.5882352941176471,728.42
CHEMBL3142754,C42H50Cl2N5O14PPt,4.46,42,50,5,14,0,2,0,0,0,195.084,80,2.28,4,0,0,1,20.5,0.119047619047619,0.3333333333333333,1114.8670000000002
CHEMBL3143168,C9H12Cl2N4O4Pt,4.36,9,12,4,4,0,2,0,0,0,195.084,80,2.28,4,0,0,1,6.0,0.4444444444444444,0.4444444444444444,506.203
CHEMBL316647,C32H42ClN6OPtS+,5.71,32,42,6,1,1,1,0,0,0,195.084,80,2.28,4,0,0,1,15.0,0.1875,0.03125,789.3230000000001
CHEMBL317496,C25H26ClN4O3PtS+,6.55,25,26,4,3,1,1,0,0,0,195.084,80,2.28,4,0,0,1,15.0,0.16,0.12,693.1020000000001
CHEMBL317752,C19H13ClN6O3PtS+3,7.77,19,13,6,3,1,1,0,0,0,195.084,80,2.28,4,0,0,1,16.5,0.3157894736842105,0.1578947368421052,635.9459999999999
CHEMBL317892,C30H40ClN4O3PtS+,6.85,30,40,4,3,1,1,0,0,0,195.084,80,2.28,4,0,0,1,13.0,0.1333333333333333,0.1,767.269
CHEMBL319263,C8H22Cl2N2O2Pt,5.89,8,22,2,2,0,2,0,0,0,195.084,80,2.28,4,0,0,1,-1.0,0.25,0.25,444.26
CHEMBL319552,C28H32ClN4O3PtS+,6.22,28,32,4,3,1,1,0,0,0,195.084,80,2.28,4,0,0,1,15.0,0.1428571428571428,0.1071428571428571,735.183
CHEMBL319607,C22H24ClN4O3PtS+,6.47,22,24,4,3,1,1,0,0,0,195.084,80,2.28,4,0,0,1,13.0,0.1818181818181818,0.1363636363636363,655.0529999999999
CHEMBL319686,C12H26Cl2N2O2Pt,5.16,12,26,2,2,0,2,0,0,0,195.084,80,2.28,4,0,0,1,1.0,0.1666666666666666,0.1666666666666666,496.336
CHEMBL320638,C10H22Cl2N2Pt,6.1,10,22,2,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,1.0,0.2,0.0,436.284
CHEMBL321706,C17H14B2F8N4Pt+4,4.75,17,14,4,0,0,0,0,8,0,195.084,80,2.28,4,0,0,1,13.0,0.2352941176470588,0.0,621.395
